group,biological_replicate,name,major_axis,minor_axis,convex_area,gyration_radius,eigenvalues_ratio,eigenentropy,perimeter,convex_perimeter,aspect_ratio,form_ratio,rectangularity,circularity,convex_circularity,convexity,solidity,fiber_length,fiber_width,curl,major_axis_norm_area,minor_axis_norm_area,elastic_energy_norm_area,bending_energy_norm_area,nucleus_radius,locs_density,locs_number,elastic_energy,bending_energy,periphery_loc_density,interior_loc_density,periphery_cluster_density,interior_cluster_density,model_lad_thickness,periphery_to_interior_loc_density_ratio,periphery_to_interior_dbscan_cluster_density_ratio,log_voronoi_density_40,log_voronoi_density_70,reduced_log_voronoi_density_40,reduced_log_voronoi_density_70,log_interior_dbscan_cluster_radius_mean,log_interior_dbscan_cluster_radius_std,log_interior_dbscan_cluster_radius_skewness,log_interior_dbscan_cluster_gyration_radius_mean,log_interior_dbscan_cluster_gyration_radius_std,log_interior_dbscan_cluster_gyration_radius_skewness,log_interior_dbscan_cluster_density_mean,log_interior_dbscan_cluster_density_std,log_interior_dbscan_cluster_density_skewness,log_interior_dbscan_cluster_n_locs_mean,log_interior_dbscan_cluster_n_locs_std,log_interior_dbscan_cluster_spacing_mean,log_interior_dbscan_cluster_spacing_std,log_interior_dbscan_cluster_spacing_skewness,log_periphery_dbscan_cluster_radius_mean,log_periphery_dbscan_cluster_radius_std,log_periphery_dbscan_cluster_radius_skewness,log_periphery_dbscan_cluster_gyration_radius_mean,log_periphery_dbscan_cluster_gyration_radius_std,log_periphery_dbscan_cluster_gyration_radius_skewness,log_periphery_dbscan_cluster_density_mean,log_periphery_dbscan_cluster_density_std,log_periphery_dbscan_cluster_density_skewness,log_periphery_dbscan_cluster_n_locs_mean,log_periphery_dbscan_cluster_n_locs_std,log_model_lad_segment_length_mean,log_model_lad_segment_length_std,log_model_lad_segment_length_skewness,log_model_lad_segment_thickness_mean,log_model_lad_segment_thickness_std,log_model_lad_segment_thickness_skewness,log_voronoi_density_mean,log_voronoi_density_std,log_voronoi_density_skewness,log_border_curvature_mean,log_border_curvature_std,log_border_curvature_skewness,reduced_log_voronoi_density_mean,interior_dbscan_cluster_n_locs,interior_dbscan_cluster_n_clusters,periphery_dbscan_cluster_n_locs,periphery_dbscan_cluster_n_clusters,radial_loc_density_ring_01,radial_loc_density_ring_02,radial_loc_density_ring_03,radial_loc_density_ring_04,radial_loc_density_ring_05,radial_loc_density_ring_06,radial_loc_density_ring_07,radial_loc_density_ring_08,radial_loc_density_ring_09,radial_loc_density_ring_10,radial_dbscan_cluster_density_ring_01,radial_dbscan_cluster_density_ring_02,radial_dbscan_cluster_density_ring_03,radial_dbscan_cluster_density_ring_04,radial_dbscan_cluster_density_ring_05,radial_dbscan_cluster_density_ring_06,radial_dbscan_cluster_density_ring_07,radial_dbscan_cluster_density_ring_08,radial_dbscan_cluster_density_ring_09,radial_dbscan_cluster_density_ring_10,radial_loc_density_ring_gradient_major_axis,radial_loc_density_ring_gradient_minor_axis,radial_dbscan_cluster_density_ring_gradient_major_axis,radial_dbscan_cluster_density_ring_gradient_minor_axis,voronoi_cluster_018nm^2_log_radius_mean,voronoi_cluster_018nm^2_log_radius_std,voronoi_cluster_018nm^2_log_radius_skewness,voronoi_cluster_018nm^2_log_density_mean,voronoi_cluster_018nm^2_log_density_std,voronoi_cluster_018nm^2_log_density_skewness,voronoi_cluster_018nm^2_log_gyration_radius_mean,voronoi_cluster_018nm^2_log_gyration_radius_std,voronoi_cluster_018nm^2_log_gyration_radius_skewness,voronoi_cluster_032nm^2_log_radius_mean,voronoi_cluster_032nm^2_log_radius_std,voronoi_cluster_032nm^2_log_radius_skewness,voronoi_cluster_032nm^2_log_density_mean,voronoi_cluster_032nm^2_log_density_std,voronoi_cluster_032nm^2_log_density_skewness,voronoi_cluster_032nm^2_log_gyration_radius_mean,voronoi_cluster_032nm^2_log_gyration_radius_std,voronoi_cluster_032nm^2_log_gyration_radius_skewness,voronoi_cluster_056nm^2_log_radius_mean,voronoi_cluster_056nm^2_log_radius_std,voronoi_cluster_056nm^2_log_radius_skewness,voronoi_cluster_056nm^2_log_density_mean,voronoi_cluster_056nm^2_log_density_std,voronoi_cluster_056nm^2_log_density_skewness,voronoi_cluster_056nm^2_log_gyration_radius_mean,voronoi_cluster_056nm^2_log_gyration_radius_std,voronoi_cluster_056nm^2_log_gyration_radius_skewness,voronoi_cluster_100nm^2_log_radius_mean,voronoi_cluster_100nm^2_log_radius_std,voronoi_cluster_100nm^2_log_radius_skewness,voronoi_cluster_100nm^2_log_density_mean,voronoi_cluster_100nm^2_log_density_std,voronoi_cluster_100nm^2_log_density_skewness,voronoi_cluster_100nm^2_log_gyration_radius_mean,voronoi_cluster_100nm^2_log_gyration_radius_std,voronoi_cluster_100nm^2_log_gyration_radius_skewness,voronoi_cluster_018nm^2_clusters_per_nucleus_area,voronoi_cluster_032nm^2_clusters_per_nucleus_area,voronoi_cluster_056nm^2_clusters_per_nucleus_area,voronoi_cluster_100nm^2_clusters_per_nucleus_area
HK24h,20201118,22,21066.76083,11839.15673,197752422.6,6569.185134,2.551795733,0.594409148,54400.67709,53423.99931,1.779413966,0.462659293,0.823262408,0.871882725,0.870680633,0.982046588,1.038329055,18113.20392,11336.04452,1.163060987,0.000102598,5.77E-05,0.009833504,0.00024947,8084.505732,0.005614524,1152842,2019133.938,51224.14847,0.007791729,0.004778297,8.74E-06,5.15E-06,135.8211964,1.630649669,1.697113344,-2.057185931,-1.697477435,0.194161278,0.553869775,1.551257753,0.222992016,0.806597324,1.478411317,0.226639716,0.672276141,-1.664833291,0.205726226,0.454849862,1.934832087,0.364939749,2.5295993,0.138687393,-0.002486638,1.62370113,0.266942333,0.703279505,1.549589474,0.274172587,0.790258104,-1.702956029,0.210966256,0.767686129,2.041596104,0.440017953,3.015380238,0.099022201,-0.40202318,1.819878315,0.733335555,-1.461860867,-1.951031584,0.489857763,-0.12697937,-3.688132973,0.547537617,-0.970078152,0.300315625,453645,1035,161205,227,0.002998648,0.003386795,0.003374066,0.004093733,0.004357019,0.004433604,0.004305791,0.005943933,0.006364583,0.00992209,2.04E-06,3.74E-06,4.19E-06,4.52E-06,5.22E-06,4.55E-06,4.28E-06,6.13E-06,7.09E-06,5.13E-06,1.42E-07,2.52E-07,1.63E-10,2.91E-10,0.770899237,0.155539726,1.732693768,-1.060625549,0.066892257,0.753399975,0.653781125,0.215872282,0.610013203,0.92411399,0.178672065,1.451526026,-1.302975708,0.068385794,0.730051533,0.810690173,0.238085364,0.578374191,1.093136674,0.213565065,1.374857229,-1.539766282,0.073065039,0.746781369,0.983633114,0.270102818,0.718879054,1.249496644,0.253151627,1.525554637,-1.773010486,0.082527559,0.670015071,1.138930862,0.308660351,0.999727283,1.29E-05,3.25E-05,4.67E-05,3.94E-05
HK24h,20201118,23,12434.44373,11292.17073,105635054.1,4686.706038,1.191169523,0.689336455,37430.78806,36760.07541,1.101156192,0.710231855,0.782076205,0.984928699,0.982347481,0.982081258,1.03954863,14074.2935,7802.365059,0.883486175,0.000113233,0.000102831,0.008569784,0.000176799,5912.232418,0.002338462,256793,941071.7565,19414.76746,0.004046264,0.001682524,4.82E-06,9.07E-07,31.01116861,2.404877719,5.315690691,-2.413322351,-1.947419953,0.21904709,0.684949488,1.324919248,0.151004883,0.231395856,1.230582848,0.16940753,0.194611409,-1.381203424,0.22302357,0.327491405,1.765784945,0.195809787,2.887767414,0.159657363,0.045617741,1.42257476,0.159736604,0.340222177,1.333126002,0.166309541,0.350415637,-1.469185082,0.226987542,0.654353233,1.873114311,0.31751076,2.85632311,0.083375858,-1.240802038,1.079078442,0.709345767,-0.342112565,-2.247397963,0.608901979,0.303699716,-3.446012303,0.559139029,-0.842670568,0.384971478,24477,123,32349,96,0.001047341,0.00116462,0.001166494,0.001270412,0.001506479,0.001691986,0.001543564,0.00204753,0.002537943,0.004605057,0,3.02E-07,0,3.89E-07,1.01E-06,8.24E-07,9.07E-07,1.51E-06,1.23E-06,1.81E-06,8.97E-08,9.88E-08,1.40E-10,1.54E-10,0.78475546,0.164968403,1.549214881,-1.043869211,0.084823153,2.18892622,0.655552877,0.209930996,0.445302005,0.936172335,0.163511403,1.007350635,-1.28206977,0.087542901,1.807161841,0.808332044,0.206870237,0.156166453,1.076446889,0.172465065,0.827806571,-1.510705478,0.093904843,1.410262593,0.948142857,0.212020355,0.245503391,1.22201167,0.183982306,0.834409799,-1.734723079,0.106368982,1.09763491,1.084103994,0.22717693,0.403675854,3.71E-06,8.55E-06,1.57E-05,2.29E-05
HK24h,20201118,24,17456.9419,13278.69503,164235733.5,5778.044299,1.645384815,0.66308492,48284.32431,47061.62126,1.314657944,0.552121123,0.72585042,0.906918462,0.931845151,0.974677019,1.024478954,16819.24431,10003.78194,1.037914759,0.000103752,7.89E-05,0.011875279,0.000286789,7318.303418,0.003377067,568212,1998087.637,48254.03494,0.005198383,0.002677531,6.40E-06,2.77E-06,62.48940696,1.941484204,2.310022188,-2.22731892,-1.808418221,0.247513262,0.666413961,1.4418718,0.18439234,0.512158756,1.356408596,0.195619953,0.451686545,-1.508630767,0.224441061,0.287235018,1.872262706,0.272675733,2.642882658,0.155087591,-0.067694486,1.518286666,0.207222748,0.422830023,1.427907691,0.21907034,0.239743515,-1.572132017,0.230264563,1.115995246,1.961591187,0.341270116,2.957706735,0.114948403,1.136423215,1.342575039,0.813971929,-0.688813616,-2.095205136,0.564396902,-0.004498615,-3.758893043,0.606009541,-0.964199828,0.379627046,143421,491,61920,145,0.002584869,0.001774145,0.002268928,0.001957601,0.00211097,0.002228542,0.002943162,0.003030767,0.00384551,0.004554641,4.39E-06,1.10E-06,2.42E-06,2.20E-06,2.01E-06,2.35E-06,3.13E-06,2.64E-06,3.94E-06,2.28E-06,5.37E-08,7.06E-08,-1.53E-11,-2.01E-11,0.792150322,0.171073751,1.41217096,-1.047922959,0.075399359,1.026404396,0.669556082,0.221878657,0.399935562,0.943820602,0.177712389,1.09279988,-1.287347803,0.079748633,1.130881825,0.823719254,0.226624182,0.253664109,1.093110292,0.19778789,0.982705021,-1.522978993,0.087850442,1.138620311,0.971473946,0.246353826,0.38998988,1.252079305,0.224603992,1.060496129,-1.748593664,0.098909164,0.972874575,1.130682883,0.274031328,0.655622361,6.60E-06,1.47E-05,2.53E-05,2.94E-05
HK24h,20201118,25,18862.33385,13620.36421,197622658.9,6634.022357,1.719353843,0.65773888,53186.60707,51768.11738,1.384862663,0.564521339,0.781784525,0.892229358,0.926663078,0.973329946,1.016329378,18200.60586,11035.33121,1.036357471,9.39E-05,6.78E-05,0.012447729,0.000555538,7995.776986,0.00294091,590681,2500122.866,111579.617,0.004868218,0.002200664,5.96E-06,2.43E-06,69.10041875,2.212158499,2.455671581,-2.237444494,-1.799842765,0.296276245,0.733877974,1.405930335,0.175000737,0.675475096,1.314799924,0.193521055,0.763887817,-1.475909596,0.235241099,0.208685329,1.833100946,0.249058122,2.626421477,0.184885441,0.382940342,1.512337501,0.232058728,0.854870012,1.430925566,0.2395838,0.733758212,-1.541184998,0.221617799,0.249312347,1.980639877,0.407914837,3.002419479,0.106489269,1.001132082,1.273469204,0.899448617,-0.478582483,-2.101206068,0.602748191,0.027819646,-3.81379882,0.584716268,-0.945091847,0.432514671,137178,536,88014,148,0.001615141,0.001587718,0.001512255,0.001476233,0.00186481,0.001996117,0.002269058,0.00290983,0.003921693,0.004732113,2.97E-06,1.65E-06,1.88E-06,1.77E-06,2.09E-06,2.21E-06,2.44E-06,2.87E-06,3.79E-06,2.82E-06,7.90E-08,1.09E-07,2.51E-11,3.47E-11,0.795068996,0.17214878,1.484767551,-1.047811487,0.077505572,1.435315021,0.676894398,0.222133632,0.41339534,0.942097218,0.177758749,1.102787006,-1.285532067,0.080913738,1.327141825,0.818178466,0.227419852,0.258438462,1.095579057,0.191144973,0.946928934,-1.516486246,0.088896878,1.234939062,0.971671079,0.236751377,0.3842827,1.251092322,0.215708935,0.995955676,-1.740439939,0.102325363,0.949724134,1.124594725,0.262869529,0.658172456,6.29E-06,1.36E-05,2.24E-05,2.63E-05
HK24h,20201118,26,20892.88467,13042.58299,215466964.3,6931.370282,2.152677514,0.624733727,55929.67594,54905.94417,1.601897775,0.508342369,0.814312509,0.891411803,0.89815611,0.98169609,1.029846338,19119.52162,11605.8272,1.092751434,9.42E-05,5.88E-05,0.011374877,0.000134823,8404.301511,0.00418443,928516,2524060.985,29916.90759,0.006177731,0.003418837,7.44E-06,4.35E-06,117.6717248,1.806968695,1.708381734,-2.109029491,-1.695479844,0.271482382,0.685032029,1.490575807,0.210628103,0.675123257,1.403834707,0.220047793,0.615180183,-1.550894363,0.226053071,0.269401575,1.927407124,0.321089175,2.534687852,0.162417157,0.230747945,1.573738953,0.291104949,0.565588751,1.493180516,0.293863921,0.491175689,-1.566368878,0.229854525,0.528346279,2.078258902,0.477829662,3.022153862,0.112589693,0.78740302,1.606471519,0.943997932,-1.081440951,-1.983772993,0.570291868,-0.013458047,-3.77953582,0.583242094,-0.790262862,0.39673888,361671,960,154734,196,0.000263061,0.001683653,0.002402126,0.002271229,0.003201277,0.002777624,0.003928016,0.004275201,0.00540997,0.007057767,4.67E-07,1.56E-06,3.18E-06,2.07E-06,4.46E-06,2.93E-06,5.50E-06,5.23E-06,6.76E-06,3.98E-06,2.06E-07,3.30E-07,2.73E-10,4.37E-10,0.795623117,0.177264573,1.413437479,-1.052131777,0.073283915,1.148988181,0.67748516,0.227376545,0.493193839,0.945859856,0.1878199,1.171747604,-1.291957357,0.078086881,1.133893927,0.829667225,0.239274263,0.391141751,1.11040094,0.216534516,1.099440326,-1.523569713,0.08412665,1.01675479,0.993802402,0.265500174,0.546848739,1.264446653,0.242366819,1.236425844,-1.747641404,0.098371606,0.871551553,1.143897399,0.289930972,0.861674574,1.10E-05,2.39E-05,3.23E-05,3.11E-05
HK24h,20201118,27,20636.56948,15872.01842,228626884.7,6890.444569,1.94441579,0.640787059,62979.43612,55967.2539,1.300185581,0.491618814,0.639195693,0.66330891,0.917210813,0.888659178,0.915748475,21952.58525,9537.132811,0.9400519,9.86E-05,7.58E-05,0.010805497,0.000230581,8163.507857,0.006200161,1298095,2262289.923,48275.43141,0.001653478,0.004639509,1.75E-06,6.47E-06,273.4772911,0.356390751,0.270349324,-1.980937819,-1.593092936,0.227349783,0.615194666,1.491305764,0.231705341,0.798541779,1.409035526,0.243317437,0.692004723,-1.53717727,0.227605062,0.348908534,1.94258413,0.350369905,2.496501823,0.134106573,0.124201852,1.642920219,0.331434806,0.887804426,1.568874762,0.336656708,0.874190334,-1.605588461,0.207903826,0.651804619,2.177401849,0.571627144,3.062324595,0.108594959,0.55097914,2.336296266,0.356823512,-1.411290791,-1.869905908,0.522107883,-0.133269555,-3.479550635,0.585158025,-0.830093126,0.338381694,557697,1315,423117,295,0.002861391,0.003627435,0.004134382,0.003646168,0.003284841,0.004051414,0.00506608,0.006154214,0.005915544,0.00588396,6.61E-06,5.96E-06,5.52E-06,4.94E-06,4.23E-06,5.12E-06,7.12E-06,6.50E-06,5.12E-06,2.78E-06,1.50E-07,1.94E-07,1.59E-11,2.07E-11,0.794373213,0.166271826,1.253043689,-1.055112407,0.067835113,1.055090775,0.680558352,0.22496018,0.384004385,0.954813581,0.195269485,1.230099266,-1.290748998,0.073334044,0.964498341,0.841620347,0.248711989,0.550477715,1.116436268,0.227016183,1.27207524,-1.521377106,0.085192194,0.828098477,0.999661756,0.278345438,0.761601891,1.26801501,0.24443336,1.393083715,-1.74380761,0.101198076,0.713491885,1.145749405,0.294328775,0.988113632,2.45E-05,4.39E-05,4.96E-05,4.06E-05
HK24h,20201118,28,15626.68655,13195.85345,161800194.9,6057.502629,1.401102039,0.679128844,48008.08068,46357.97387,1.18421189,0.684267656,0.810317894,0.911047438,0.946106469,0.965628561,1.032715687,16802.55256,9944.53663,0.930018609,9.35E-05,7.90E-05,0.013728345,0.00032355,7292.979131,0.003301275,551622,2293918.537,54063.19837,0.00590317,0.002301932,7.31E-06,2.39E-06,66.68852887,2.564441949,3.054054054,-2.201059274,-1.752544777,0.283382448,0.731896945,1.415878032,0.191596493,0.724183887,1.327530315,0.205627227,0.714476722,-1.465615706,0.240452685,0.052834863,1.863290231,0.270227336,2.59503786,0.206479993,0.678911223,1.526332801,0.23701403,0.938679583,1.44069176,0.248607983,0.756906112,-1.547003581,0.235018286,0.745800921,2.002811894,0.40729175,2.958674272,0.107977786,0.112822638,1.246126508,0.892047868,-0.234062201,-2.001847139,0.766884146,1.476871625,-3.771601423,0.579531456,-0.787821191,0.482594583,140862,500,116598,128,0.00148992,0.000868966,0.001121052,0.001267901,0.001454039,0.002049391,0.00221847,0.003260413,0.004392652,0.007051245,6.17E-07,6.17E-07,1.48E-06,1.32E-06,1.10E-06,1.85E-06,1.85E-06,3.91E-06,5.27E-06,4.58E-06,1.47E-07,1.75E-07,2.01E-10,2.38E-10,0.798431166,0.170036632,1.208616522,-1.045643446,0.078559792,2.953584081,0.675865441,0.220857306,0.276637031,0.947270047,0.17877405,0.993035482,-1.284557843,0.082435449,1.56748731,0.826868442,0.222875976,0.277433855,1.10170519,0.195188494,0.93163712,-1.516695477,0.090061179,1.230612666,0.978989895,0.240339688,0.398204249,1.242753186,0.216328586,1.110264145,-1.738461863,0.104655338,1.026351458,1.11203035,0.265161103,0.671522244,7.33E-06,1.56E-05,2.48E-05,2.87E-05
HK24h,20201118,29,25236.94463,17046.73005,316336756.4,8015.735263,1.900737361,0.644129499,67095.27306,66233.88101,1.480456636,0.508409359,0.752678009,0.903884836,0.906147954,0.987161658,1.023616856,23288.92815,13903.9304,1.083645605,7.79E-05,5.26E-05,0.011468144,0.000469238,10152.39734,0.004293083,1390133,3713472.59,151942.713,0.006521645,0.00343713,7.46E-06,3.41E-06,156.4404497,1.897410285,2.185982975,-2.136530682,-1.75195952,0.234532626,0.619103787,1.501527938,0.20291169,0.768854658,1.420694286,0.21355307,0.651732727,-1.608969937,0.21335104,0.376466983,1.891235812,0.307544024,2.565149596,0.168076663,0.445419394,1.534353792,0.235542805,0.814251662,1.456327354,0.232039247,0.530856383,-1.60561632,0.227599569,0.596374338,1.960241137,0.41471161,3.090463821,0.137316513,1.78397892,1.919376091,0.7588747,-2.014460956,-2.011680676,0.550759701,0.197408913,-4.02143448,0.612682417,-1.232122369,0.359382631,394104,1171,206163,297,0.000582448,0.001300347,0.001603745,0.002701687,0.002797277,0.003335194,0.003706414,0.004633285,0.005473126,0.005653714,0,3.95E-07,1.24E-06,2.71E-06,2.53E-06,3.09E-06,3.69E-06,4.36E-06,5.31E-06,3.15E-06,1.89E-07,2.79E-07,2.16E-10,3.20E-10,0.772732337,0.161672213,1.905558007,-1.055500242,0.073130536,1.256908973,0.650446877,0.219672891,0.574581234,0.928286076,0.173990195,1.341541548,-1.29909023,0.072685071,1.073673137,0.812351313,0.229718864,0.424719195,1.092473484,0.200240039,1.167582478,-1.535387522,0.077230458,0.882046546,0.978692442,0.250970347,0.542841563,1.256496241,0.237142968,1.246339108,-1.762714273,0.087623606,0.749416566,1.141220123,0.288700087,0.815991331,8.14E-06,2.06E-05,3.41E-05,3.46E-05
HK24h,20201118,30,20490.0097,14379.93841,207648870.5,6816.309782,2.145625881,0.625277734,55439.09854,53306.49172,1.424902466,0.501693242,0.714863938,0.86119227,0.918288689,0.961532441,1.014362081,18165.32771,11595.22931,1.127973578,9.73E-05,6.83E-05,0.012246612,0.00022871,8188.160617,0.004258525,896978,2579517.866,48173.47277,0.00661427,0.003353724,5.49E-06,2.18E-06,83.31356211,1.972216734,2.517339629,-2.167290492,-1.817391358,0.206265665,0.556164799,1.529195557,0.202881307,0.792626807,1.455628752,0.218687027,0.654376296,-1.676412574,0.236985295,0.557130026,1.879128412,0.302246387,2.627438753,0.213700321,0.469236392,1.657066564,0.266655394,0.808498116,1.589372278,0.261225055,0.715090639,-1.753344917,0.186502628,0.605793539,2.057938083,0.466999477,3.016555415,0.125460209,-0.52625136,1.07968186,1.023351388,0.127217338,-2.068372748,0.484604553,-0.182490189,-3.82930008,0.623493442,-0.923513694,0.305183408,178956,547,81102,106,0.002097542,0.001706324,0.002020796,0.001769743,0.002375015,0.002738386,0.003932651,0.004697878,0.005589328,0.004725827,4.32E-07,4.32E-07,1.04E-06,8.64E-07,1.54E-06,1.34E-06,2.49E-06,3.46E-06,4.47E-06,1.82E-06,1.63E-07,2.32E-07,1.68E-10,2.39E-10,0.760423548,0.151079942,1.618623187,-1.058520309,0.070590766,1.066797292,0.637282359,0.21313406,0.460766119,0.904388631,0.15887278,1.470948939,-1.30719171,0.070747154,1.087513098,0.78705517,0.218081085,0.571573756,1.064837483,0.186548501,1.448742175,-1.548416527,0.072260295,0.975773615,0.954036308,0.246593524,0.657925871,1.225602924,0.222322518,1.528738465,-1.780355755,0.079896185,0.866293354,1.114369335,0.277949219,0.896540063,5.00E-06,1.68E-05,3.39E-05,3.68E-05
HK24h,20201118,31,18748.04284,10939.08451,152647708.8,6377.973798,2.668757871,0.585800082,51448.96008,49052.0094,1.713858489,0.393780337,0.674883773,0.657086527,0.797235352,0.953411096,0.906725042,18061.05893,7663.421107,1.038036746,0.000135453,7.90E-05,0.020067371,0.000718823,6637.553184,0.002439984,337717,2777514.764,99491.97018,0.000721424,0.001657206,6.80E-07,7.70E-07,31.5509898,0.43532567,0.882476015,-2.344592756,-1.916202697,0.275465648,0.703855707,1.425295349,0.172331337,1.067516623,1.340062808,0.175900395,0.696403193,-1.527694434,0.204093542,0.144271035,1.820046137,0.257366964,2.836790782,0.222527271,0.095804758,1.519732782,0.202159337,0.446697491,1.435674663,0.216103253,0.76436424,-1.603090655,0.237074133,0.662855768,1.933524782,0.322024714,2.988911121,0.10305273,0.362653002,0.858361818,0.836849032,0.148786187,-2.219893803,0.570500342,-0.142192146,-3.965036918,0.655858317,-0.505494138,0.400164601,41160,150,32100,89,0.001051687,0.000826119,0.001093283,0.001289022,0.001237316,0.00128574,0.001648831,0.002147495,0.001925306,0.004209951,6.21E-07,0,4.97E-07,8.87E-08,4.83E-07,3.39E-07,7.64E-07,1.20E-06,1.31E-06,1.63E-06,6.84E-08,1.17E-07,4.33E-11,7.42E-11,0.77277047,0.163583611,1.705876699,-1.048820954,0.068823443,0.81447088,0.65019463,0.221736961,0.645350874,0.919396522,0.161708329,1.348486307,-1.29869018,0.074464543,0.774133632,0.799399813,0.213904168,0.35936511,1.078853679,0.180720745,1.03536935,-1.532561741,0.077886504,0.778666223,0.96118812,0.230939976,0.372481475,1.230837579,0.204599266,1.0946981,-1.758819042,0.088305364,0.70864969,1.106999285,0.255828691,0.612580553,2.93E-06,8.32E-06,1.62E-05,2.17E-05
HK24h,20201118,32,21904.32452,13574.21611,209420439.9,6971.814294,2.099711561,0.628821663,56219.71778,55382.07947,1.613671414,0.445061169,0.718182486,0.849008378,0.858006177,0.985100631,1.019671702,18054.81127,11827.32365,1.2132126,0.000102577,6.36E-05,0.014156155,0.000238699,8244.508703,0.006308033,1347018,3022906.642,50971.78748,0.009509027,0.005078586,9.32E-06,5.27E-06,179.835568,1.872377037,1.76776038,-1.999229065,-1.642226827,0.205098515,0.562100754,1.564316359,0.222727198,1.129143817,1.487480998,0.225544767,1.012387747,-1.667208293,0.192822388,0.457762722,1.958574298,0.374773475,2.517898149,0.140129665,0.459092416,1.659700701,0.294386939,1.072351667,1.580673251,0.302217634,1.091877762,-1.684970008,0.202396131,0.570279781,2.131581267,0.526012979,3.008723771,0.148633929,1.399907492,1.971520556,0.673605124,-1.528778038,-1.895065597,0.489412712,-0.145205707,-3.936234851,0.618130666,-0.955980991,0.309261984,608619,1168,275349,197,0.002267846,0.00248381,0.002772801,0.002701631,0.003547934,0.004837858,0.006838585,0.007458054,0.006863865,0.006932498,2.14E-06,2.71E-06,2.06E-06,1.96E-06,3.71E-06,4.63E-06,7.02E-06,7.11E-06,6.00E-06,4.30E-06,3.10E-07,5.00E-07,3.13E-10,5.05E-10,0.771935823,0.158333782,1.786716806,-1.06311385,0.068136084,0.989262398,0.653733606,0.221967156,0.603946739,0.929568868,0.184254235,1.588456359,-1.305670732,0.067545962,0.890375296,0.819007579,0.246250627,0.688723077,1.097342466,0.220693389,1.467330188,-1.541802704,0.072063725,0.739711162,0.989085234,0.275599368,0.796692805,1.261654694,0.254690403,1.422433424,-1.771336395,0.082963277,0.696586011,1.150440189,0.307675364,0.929954168,1.75E-05,4.01E-05,5.07E-05,3.95E-05
HK24h,20201118,33,28484.36927,12035.39507,249672871.7,8795.100028,4.500713365,0.474103846,67742.91357,66617.40603,2.366716598,0.312133079,0.738730539,0.693481903,0.706977813,0.983385605,1.014335569,22729.4165,11142.04029,1.253194039,0.000112474,4.75E-05,0.012344956,0.000389853,8978.454152,0.005085569,1287931,3126385.812,98731.13072,0.00839255,0.003815414,7.88E-06,2.62E-06,188.2058495,2.199643087,3.011265963,-2.124633958,-1.773425303,0.172355003,0.523563658,1.538532412,0.190117628,0.615157025,1.46889829,0.197966225,0.503144403,-1.685689974,0.209757119,0.481390901,1.888524722,0.292292317,2.616116281,0.167228011,0.164879053,1.676099956,0.2713089,0.580093592,1.603251645,0.273183468,0.657803022,-1.73855454,0.195176859,1.178353317,2.110795245,0.492297119,3.112513911,0.089709844,-0.290997749,2.143987633,0.45779468,-2.381002532,-2.013530784,0.488867793,0.148236069,-3.991715798,0.624513128,-0.719196757,0.283458177,247617,763,241389,270,0.00239368,0.001896869,0.00209901,0.002909132,0.002825454,0.003596175,0.004680139,0.005609989,0.004855588,0.007730107,1.49E-06,1.11E-06,8.17E-07,1.86E-06,1.49E-06,2.70E-06,3.26E-06,3.37E-06,2.75E-06,4.14E-06,1.49E-07,3.53E-07,1.07E-10,2.52E-10,0.761641928,0.157329808,2.03533911,-1.058554397,0.073434217,1.682054634,0.639303459,0.214525662,0.661301211,0.909074185,0.166345457,1.570384865,-1.30524073,0.070084751,1.129245085,0.791751368,0.228005893,0.599098045,1.069727592,0.196260409,1.485311968,-1.546953447,0.069741628,0.835663735,0.958875118,0.256306182,0.742214769,1.231175825,0.232388538,1.540712615,-1.781423988,0.076756119,0.638385957,1.122185655,0.290600628,0.932147961,7.49E-06,2.29E-05,4.15E-05,4.11E-05
