group,biological_replicate,name,major_axis,minor_axis,convex_area,gyration_radius,eigenvalues_ratio,eigenentropy,perimeter,convex_perimeter,aspect_ratio,form_ratio,rectangularity,circularity,convex_circularity,convexity,solidity,fiber_length,fiber_width,curl,major_axis_norm_area,minor_axis_norm_area,elastic_energy_norm_area,bending_energy_norm_area,nucleus_radius,locs_density,locs_number,elastic_energy,bending_energy,periphery_loc_density,interior_loc_density,periphery_cluster_density,interior_cluster_density,model_lad_thickness,periphery_to_interior_loc_density_ratio,periphery_to_interior_dbscan_cluster_density_ratio,log_voronoi_density_40,log_voronoi_density_70,reduced_log_voronoi_density_40,reduced_log_voronoi_density_70,log_interior_dbscan_cluster_radius_mean,log_interior_dbscan_cluster_radius_std,log_interior_dbscan_cluster_radius_skewness,log_interior_dbscan_cluster_gyration_radius_mean,log_interior_dbscan_cluster_gyration_radius_std,log_interior_dbscan_cluster_gyration_radius_skewness,log_interior_dbscan_cluster_density_mean,log_interior_dbscan_cluster_density_std,log_interior_dbscan_cluster_density_skewness,log_interior_dbscan_cluster_n_locs_mean,log_interior_dbscan_cluster_n_locs_std,log_interior_dbscan_cluster_spacing_mean,log_interior_dbscan_cluster_spacing_std,log_interior_dbscan_cluster_spacing_skewness,log_periphery_dbscan_cluster_radius_mean,log_periphery_dbscan_cluster_radius_std,log_periphery_dbscan_cluster_radius_skewness,log_periphery_dbscan_cluster_gyration_radius_mean,log_periphery_dbscan_cluster_gyration_radius_std,log_periphery_dbscan_cluster_gyration_radius_skewness,log_periphery_dbscan_cluster_density_mean,log_periphery_dbscan_cluster_density_std,log_periphery_dbscan_cluster_density_skewness,log_periphery_dbscan_cluster_n_locs_mean,log_periphery_dbscan_cluster_n_locs_std,log_model_lad_segment_length_mean,log_model_lad_segment_length_std,log_model_lad_segment_length_skewness,log_model_lad_segment_thickness_mean,log_model_lad_segment_thickness_std,log_model_lad_segment_thickness_skewness,log_voronoi_density_mean,log_voronoi_density_std,log_voronoi_density_skewness,log_border_curvature_mean,log_border_curvature_std,log_border_curvature_skewness,reduced_log_voronoi_density_mean,interior_dbscan_cluster_n_locs,interior_dbscan_cluster_n_clusters,periphery_dbscan_cluster_n_locs,periphery_dbscan_cluster_n_clusters,radial_loc_density_ring_01,radial_loc_density_ring_02,radial_loc_density_ring_03,radial_loc_density_ring_04,radial_loc_density_ring_05,radial_loc_density_ring_06,radial_loc_density_ring_07,radial_loc_density_ring_08,radial_loc_density_ring_09,radial_loc_density_ring_10,radial_dbscan_cluster_density_ring_01,radial_dbscan_cluster_density_ring_02,radial_dbscan_cluster_density_ring_03,radial_dbscan_cluster_density_ring_04,radial_dbscan_cluster_density_ring_05,radial_dbscan_cluster_density_ring_06,radial_dbscan_cluster_density_ring_07,radial_dbscan_cluster_density_ring_08,radial_dbscan_cluster_density_ring_09,radial_dbscan_cluster_density_ring_10,radial_loc_density_ring_gradient_major_axis,radial_loc_density_ring_gradient_minor_axis,radial_dbscan_cluster_density_ring_gradient_major_axis,radial_dbscan_cluster_density_ring_gradient_minor_axis,voronoi_cluster_018nm^2_log_radius_mean,voronoi_cluster_018nm^2_log_radius_std,voronoi_cluster_018nm^2_log_radius_skewness,voronoi_cluster_018nm^2_log_density_mean,voronoi_cluster_018nm^2_log_density_std,voronoi_cluster_018nm^2_log_density_skewness,voronoi_cluster_018nm^2_log_gyration_radius_mean,voronoi_cluster_018nm^2_log_gyration_radius_std,voronoi_cluster_018nm^2_log_gyration_radius_skewness,voronoi_cluster_032nm^2_log_radius_mean,voronoi_cluster_032nm^2_log_radius_std,voronoi_cluster_032nm^2_log_radius_skewness,voronoi_cluster_032nm^2_log_density_mean,voronoi_cluster_032nm^2_log_density_std,voronoi_cluster_032nm^2_log_density_skewness,voronoi_cluster_032nm^2_log_gyration_radius_mean,voronoi_cluster_032nm^2_log_gyration_radius_std,voronoi_cluster_032nm^2_log_gyration_radius_skewness,voronoi_cluster_056nm^2_log_radius_mean,voronoi_cluster_056nm^2_log_radius_std,voronoi_cluster_056nm^2_log_radius_skewness,voronoi_cluster_056nm^2_log_density_mean,voronoi_cluster_056nm^2_log_density_std,voronoi_cluster_056nm^2_log_density_skewness,voronoi_cluster_056nm^2_log_gyration_radius_mean,voronoi_cluster_056nm^2_log_gyration_radius_std,voronoi_cluster_056nm^2_log_gyration_radius_skewness,voronoi_cluster_100nm^2_log_radius_mean,voronoi_cluster_100nm^2_log_radius_std,voronoi_cluster_100nm^2_log_radius_skewness,voronoi_cluster_100nm^2_log_density_mean,voronoi_cluster_100nm^2_log_density_std,voronoi_cluster_100nm^2_log_density_skewness,voronoi_cluster_100nm^2_log_gyration_radius_mean,voronoi_cluster_100nm^2_log_gyration_radius_std,voronoi_cluster_100nm^2_log_gyration_radius_skewness,voronoi_cluster_018nm^2_clusters_per_nucleus_area,voronoi_cluster_032nm^2_clusters_per_nucleus_area,voronoi_cluster_056nm^2_clusters_per_nucleus_area,voronoi_cluster_100nm^2_clusters_per_nucleus_area
CtrlmESC,1,23,12777.21099,11010.53545,100697641.7,4280.474567,1.314358787,0.683893742,37109.10558,36161.2945,1.16045319,0.649113504,0.753265837,0.967033831,0.96770108,0.9744588,1.052382161,13738.72734,7713.407451,0.930014162,0.000120571,0.0001039,0.013284928,0.00024353,5807.931057,0.007663146,812082,1407835.755,25807.50079,0.008766484,0.007239373,5.75E-06,8.63E-06,113.7291338,1.210945321,0.665671723,-2.030708003,-1.728608652,0.088968794,0.391068146,1.621614659,0.206840533,0.799873626,1.556639614,0.201436864,0.757072844,-1.785475009,0.162172658,0.582283295,1.954904181,0.349906255,2.463995432,0.117974959,0.317256046,1.716112763,0.293717053,0.90626459,1.646238448,0.29143586,1.005070227,-1.757605213,0.164429965,0.669604217,2.171770185,0.517786236,2.847968224,0.098361598,1.416464162,1.556321062,0.875778827,-0.678655155,-1.930661527,0.403435988,0.069522924,-3.757765157,0.572381601,-0.755355583,0.18901527,351975,830,108936,90,0.005519811,0.00459758,0.005609591,0.006694289,0.006771978,0.006768102,0.007545559,0.008541484,0.009494994,0.006195587,7.24E-06,3.92E-06,6.15E-06,7.37E-06,8.15E-06,8.47E-06,8.84E-06,1.03E-05,1.01E-05,2.19E-06,3.22E-07,3.73E-07,4.39E-10,5.10E-10,0.740872675,0.130261829,1.919063484,-1.066321074,0.069833135,0.848080656,0.614363373,0.196297211,0.541764641,0.899706065,0.153066212,1.503638964,-1.312999519,0.064847276,0.690174436,0.787639613,0.21909972,0.541757834,1.068232132,0.194848138,1.491107383,-1.551047101,0.066099774,0.692707061,0.961114492,0.258419121,0.70994437,1.244869256,0.250041851,1.539351289,-1.787832396,0.071088655,0.565284132,1.139395418,0.310337347,0.962298688,1.05E-05,4.20E-05,7.54E-05,6.07E-05
CtrlmESC,1,24,13818.94756,11647.41898,113196266,4477.778524,1.434777552,0.677117776,40918.91416,38573.21943,1.186438608,0.608466176,0.721907763,0.872063364,0.95602707,0.942674561,1.026488948,13627.87068,8526.256135,1.014021037,0.000118929,0.000100241,0.010669801,0.00031482,6081.605612,0.006450483,749512,1239774.462,36580.44493,0.006757994,0.006332373,5.61E-06,7.14E-06,56.16580754,1.067213643,0.78673164,-2.090254431,-1.777352162,0.101929747,0.414832016,1.583913702,0.190543784,0.632362191,1.517164272,0.187342722,0.573280968,-1.749576783,0.167310293,0.625491975,1.915400494,0.319076897,2.496296824,0.122616548,0.166622136,1.649843134,0.260074867,0.758075461,1.574675701,0.267177357,0.689693975,-1.739317283,0.165787698,0.072031883,2.057518857,0.436009516,2.893937795,0.068662392,-0.142593699,1.01658819,0.950399975,-0.113649429,-1.988600402,0.416424171,0.013291289,-3.610056997,0.642454243,-0.515851071,0.203583776,280797,780,51984,77,0.005950299,0.005727222,0.005203545,0.005879104,0.006005497,0.006714815,0.005884946,0.006589575,0.007172243,0.004074296,7.91E-06,6.59E-06,5.06E-06,6.67E-06,7.56E-06,7.41E-06,6.15E-06,7.28E-06,8.38E-06,1.92E-06,7.48E-08,8.88E-08,9.53E-12,1.13E-11,0.745702166,0.132880509,1.606642647,-1.062006778,0.07087987,0.772989068,0.620172976,0.200716595,0.436312148,0.894711518,0.151301749,1.489296293,-1.308829585,0.066897589,0.74361722,0.779576671,0.217976823,0.523542625,1.068560854,0.189370521,1.350527108,-1.550238345,0.066180246,0.70682334,0.960990452,0.251866208,0.594510771,1.243959729,0.240838596,1.339383872,-1.783559347,0.072616098,0.504463074,1.137853799,0.298240032,0.808001002,7.24E-06,2.96E-05,5.80E-05,5.85E-05
CtrlmESC,1,25,10740.64475,9006.858567,67052171.18,3508.569629,1.452600651,0.676021861,31234.99691,30184.93654,1.192496215,0.595933158,0.710648036,0.885493108,0.924787977,0.966381928,1.025286905,10596.42722,6487.820062,1.013610015,0.000156233,0.000131013,0.012601322,0.0001642,4677.935092,0.009105816,626004,866312.0589,11288.36387,0.00982797,0.008828448,3.98E-06,8.80E-06,108.7084406,1.113215975,0.452800627,-1.953910654,-1.663012031,0.088490919,0.379389542,1.678267386,0.241992577,0.913699696,1.614799059,0.234542356,0.982928607,-1.832712217,0.153396241,0.740340497,2.020972428,0.436615573,2.476916164,0.118802962,0.13085293,1.80829343,0.36589662,0.609516213,1.751682875,0.363838319,0.557499205,-1.806482556,0.141706027,0.00605228,2.307254176,0.694718804,2.771143763,0.114104994,-1.482623124,1.50842251,0.924706572,-0.527542107,-1.849657224,0.418583917,0.460337232,-3.533706309,0.542319464,-0.80928632,0.192744349,349500,513,124695,54,0.006434673,0.006156087,0.007545243,0.007717358,0.007043759,0.008171636,0.009423353,0.010051637,0.008365702,0.007288925,7.90E-06,6.58E-06,1.05E-05,9.97E-06,5.56E-06,8.26E-06,8.10E-06,8.95E-06,5.50E-06,2.70E-06,4.16E-07,4.96E-07,3.62E-11,4.32E-11,0.736584654,0.134859217,2.876331118,-1.06848055,0.068944661,1.197732761,0.609987433,0.203107185,0.645066511,0.893769671,0.153540148,1.853649848,-1.315015124,0.064332013,1.013683394,0.778605543,0.222427218,0.696855096,1.067031766,0.201460122,1.78887956,-1.556168745,0.064155086,0.73237438,0.963538972,0.267265885,0.912376899,1.22650811,0.251421191,1.951742615,-1.791859625,0.068939505,0.519996779,1.120588879,0.314769371,1.252510242,1.47E-05,5.90E-05,9.32E-05,5.74E-05
CtrlmESC,1,26,19491.54578,8357.947868,115516626.5,5377.266056,4.633889228,0.467577194,46497.80592,45166.39666,2.332097075,0.303939506,0.708816433,0.671157829,0.711579574,0.971366192,0.999620653,16057.85499,7191.04797,1.213832469,0.000168798,7.24E-05,0.015067308,0.00041213,6062.68386,0.006986805,806786,1739864.31,47589.75931,0.006421761,0.007203829,6.15E-06,1.03E-05,57.1709555,0.891437131,0.59919382,-2.063819955,-1.735979982,0.096006867,0.42384684,1.546043788,0.204728568,0.854001832,1.473256887,0.21454367,0.733568451,-1.671926372,0.192932086,0.465934033,1.917311078,0.322003378,2.43317024,0.112375052,0.151338265,1.514649122,0.214759106,0.757679697,1.441813272,0.221238781,0.657005375,-1.59049818,0.196496221,0.49787421,1.935949938,0.34946988,2.950892136,0.077786091,-0.278411675,1.136756754,0.898009129,-0.139855313,-1.948291724,0.437818696,0.253082141,-3.715402453,0.573863248,-0.771683962,0.211535097,387861,1053,44631,106,0.004888679,0.006165232,0.00504843,0.005746389,0.007230763,0.007226193,0.00803369,0.007387389,0.005467863,0.004680824,7.03E-06,8.60E-06,5.94E-06,7.37E-06,1.07E-05,1.02E-05,1.14E-05,9.22E-06,7.17E-06,4.90E-06,1.86E-07,4.34E-07,2.41E-10,5.62E-10,0.762328311,0.147426727,1.551409985,-1.05688833,0.073241215,1.105852839,0.637096929,0.203986322,0.460122471,0.920162041,0.163795348,1.156491464,-1.2995592,0.072435546,1.11006362,0.803309044,0.221881634,0.329783267,1.085043477,0.196406431,1.148064659,-1.540031116,0.07485241,0.808799119,0.974866879,0.251354001,0.52791343,1.256410545,0.240143774,1.239753115,-1.768643086,0.083882729,0.682251285,1.144278332,0.297231867,0.787159898,1.34E-05,3.73E-05,6.67E-05,6.15E-05
CtrlmESC,1,27,17756.30035,12426.77816,159886476.4,5355.163393,1.702118398,0.658998249,48534.64365,46656.76542,1.428874011,0.521957938,0.745812133,0.877903227,0.922980108,0.961308499,1.029268639,16297.84257,10097.41843,1.089487782,0.000107898,7.55E-05,0.010758813,0.000216835,7237.612039,0.006106317,1004893,1770536.236,35683.70063,0.005904075,0.006183995,6.35E-06,9.23E-06,58.170778,0.9547348,0.687654868,-2.122705854,-1.777410823,0.093376727,0.438671758,1.495433396,0.175850906,0.480150582,1.419347932,0.184907806,0.460413039,-1.619127297,0.199014256,0.495718501,1.868889368,0.264420478,2.456214877,0.117825196,0.139084264,1.515488612,0.212476662,0.672152499,1.451232886,0.227045566,0.529278906,-1.600815417,0.213077185,0.80771499,1.927311679,0.325713936,2.967261703,0.070613316,-0.041744102,1.339421528,0.819687271,-0.998022496,-1.997136832,0.447833707,0.215764868,-3.641679609,0.611040194,-0.729893166,0.218945748,385230,1388,50556,138,0.006659514,0.00550776,0.005172044,0.00558838,0.005607715,0.006042668,0.006379654,0.006810619,0.006729165,0.003961226,8.66E-06,8.85E-06,7.50E-06,7.34E-06,7.95E-06,9.60E-06,9.14E-06,1.07E-05,1.00E-05,2.64E-06,4.72E-08,6.75E-08,1.33E-10,1.90E-10,0.77312007,0.150400791,1.305118373,-1.053126853,0.070848022,0.800231725,0.651813305,0.201068322,0.281659234,0.927270293,0.164364011,0.988363557,-1.295160569,0.073986718,0.915558471,0.809281797,0.217416577,0.233349216,1.091282182,0.190234794,0.895150615,-1.531912439,0.078156519,0.886837759,0.97549215,0.241554795,0.331188958,1.264062118,0.2327067,0.969982284,-1.760936252,0.086412522,0.667086835,1.14992871,0.285498577,0.597803981,1.11E-05,3.03E-05,5.47E-05,5.83E-05
CtrlmESC,1,28,12882.33976,12203.50682,114832371.1,4591.376572,1.183618659,0.689607509,49185.57337,39074.75269,1.055626055,0.649903126,0.686054673,0.560237933,0.945108612,0.794435238,0.93923397,18880.22394,5712.562741,0.682319225,0.000119442,0.000113148,0.016450841,0.000515367,5859.278292,0.005723045,617256,1774296.602,55584.68295,0.00102773,0.005470976,1.18E-06,8.26E-06,33.08501714,0.187851327,0.143289852,-2.135324401,-1.780081354,0.109587473,0.464830519,1.484103654,0.171533192,0.481977994,1.412491886,0.183331322,0.425655686,-1.595078786,0.190559689,0.475723947,1.870278396,0.262188172,2.460986768,0.116529905,0.320135855,1.469921245,0.172639101,0.218446293,1.394828242,0.188631247,0.169846326,-1.555993786,0.185416713,0.404121011,1.880998577,0.245102499,2.960872684,0.096162495,2.161651863,0.951885609,0.822569512,-0.063973299,-2.00853061,0.461416253,0.162385592,-3.584255568,0.614787438,-0.57065651,0.236381264,240306,864,28152,104,0.001861957,0.001903262,0.003811707,0.004373222,0.004531293,0.004589475,0.005370002,0.005908913,0.005611074,0.005135483,8.10E-07,1.35E-06,6.80E-06,7.06E-06,6.84E-06,6.41E-06,8.35E-06,8.75E-06,8.72E-06,4.82E-06,3.89E-07,4.11E-07,7.21E-10,7.61E-10,0.778658525,0.152133014,1.291794958,-1.052530104,0.070713688,0.840974364,0.657150429,0.205624289,0.306398074,0.92827998,0.162998741,0.984538444,-1.292041032,0.074989821,0.875355132,0.806132997,0.218551465,0.122174751,1.087643909,0.187159432,0.866279281,-1.527933267,0.08008492,0.860941165,0.969949384,0.235947245,0.313702461,1.260137771,0.221525828,0.903141921,-1.754085458,0.089302369,0.657588275,1.14353788,0.272993446,0.548967614,1.09E-05,2.90E-05,5.27E-05,5.92E-05
CtrlmESC,1,29,13701.48592,11193.40907,97676672.33,4255.022406,1.366736596,0.681093214,38988.37685,37268.06214,1.224067291,0.528867671,0.647369617,0.820770826,0.88374526,0.955876216,1.01646283,11815.63504,8402.824427,1.159606392,0.000138002,0.000112741,0.020556738,0.000555091,5621.681573,0.005220723,518338,2040969.685,55112.04455,0.005463404,0.005127514,5.15E-06,7.29E-06,33.48943791,1.065507289,0.706905759,-2.17560176,-1.805837617,0.115817987,0.48558213,1.454697867,0.170170955,0.494996411,1.378397324,0.182993399,0.438946368,-1.570259501,0.202441229,0.408248257,1.836286106,0.256689466,2.487655286,0.121295685,0.07751054,1.477060784,0.193571036,1.241025939,1.397473383,0.198427559,0.957676236,-1.569245294,0.175191889,0.228816341,1.882026146,0.325410359,2.858606401,0.156491448,-2.6904922,0.954647645,0.820241925,0.02489199,-2.038428721,0.48257451,0.299431297,-3.633021782,0.580388531,-0.710366577,0.252991026,172650,665,32043,89,0.004690601,0.004079301,0.00405268,0.004389003,0.004890863,0.005227134,0.005805936,0.004726521,0.003070989,0.003279401,9.13E-06,7.20E-06,5.81E-06,5.22E-06,7.10E-06,7.40E-06,7.73E-06,6.03E-06,3.66E-06,3.01E-06,9.81E-08,1.20E-07,-9.42E-11,-1.15E-10,0.780273203,0.162390388,1.453564686,-1.048723805,0.078858864,1.384580433,0.65717521,0.210327357,0.43013544,0.925180274,0.163107886,1.068326886,-1.290270693,0.077282809,1.132770185,0.802852378,0.214954909,0.229372532,1.085673941,0.180724236,0.862859022,-1.526355195,0.08287673,1.022253607,0.962532444,0.230784738,0.231018553,1.261036832,0.214757534,0.818251011,-1.751029196,0.090830823,0.710640357,1.142483703,0.264260549,0.465123379,8.79E-06,2.46E-05,4.57E-05,5.29E-05
CtrlmESC,1,30,13010.84049,9868.575441,90288119.55,4031.51214,1.478253534,0.674409194,36539.98034,34560.74242,1.31841121,0.553702187,0.73000717,0.882186057,0.949892253,0.945833635,1.038140982,12341.81001,7594.655653,1.054208457,0.000138809,0.000105285,0.012999281,0.000337262,5462.211793,0.005128484,480702,1218446.006,31612.19472,0.005421218,0.005016049,5.77E-06,6.87E-06,26.42911861,1.080774524,0.83987213,-2.176850517,-1.809922746,0.115055126,0.481982897,1.468719752,0.177292862,0.543949166,1.394931629,0.190681901,0.477585939,-1.577896439,0.19947116,0.478040519,1.856692938,0.260503275,2.496158174,0.125874551,0.21651708,1.491712096,0.176488656,0.239948504,1.427323222,0.186692963,0.095889163,-1.600197321,0.185642417,0.660928979,1.880376744,0.276736617,2.829920018,0.115093259,2.848615019,0.769764872,0.823099932,0.025387857,-2.047139778,0.472579488,0.182812563,-3.537453579,0.592444564,-1.066559183,0.244765865,165696,615,19611,69,0.004610095,0.003764894,0.004440922,0.00455768,0.005223694,0.004310802,0.005681057,0.005373254,0.005165058,0.003682919,6.94E-06,3.31E-06,6.74E-06,6.37E-06,6.83E-06,4.69E-06,8.47E-06,7.07E-06,7.87E-06,2.71E-06,1.22E-07,1.60E-07,1.68E-10,2.22E-10,0.775948618,0.14701762,1.201195213,-1.052665664,0.073823998,0.953339818,0.656306162,0.197001265,0.251855301,0.922093865,0.159111788,1.012492873,-1.291993329,0.074120521,0.985460084,0.79945186,0.2107639,0.191711205,1.086674617,0.183552254,0.862490373,-1.527570415,0.079431795,0.917969372,0.969179749,0.231366185,0.3127647,1.254466564,0.216272518,0.873168166,-1.753424922,0.091112137,0.776838299,1.134982178,0.269503983,0.510099882,8.98E-06,2.46E-05,4.47E-05,5.32E-05
CtrlmESC,1,31,13138.78918,11276.54209,106129316.7,4390.015825,1.211550704,0.68856503,39721.67935,37308.53678,1.165143452,0.62760123,0.731245463,0.862877483,0.95813962,0.939248728,1.020843355,13049.42122,8302.391802,1.006848423,0.000121272,0.000104083,0.011147491,0.000420319,5872.490202,0.006882715,745683,1207734.814,45537.96813,0.008086383,0.006420406,7.18E-06,9.53E-06,103.6628129,1.259481483,0.753858416,-2.063165752,-1.728987578,0.100574939,0.434753114,1.529483037,0.196311781,0.52024699,1.456933719,0.207668842,0.527073321,-1.651317183,0.198475194,0.568007429,1.904798764,0.298500362,2.438894407,0.114545902,0.094186517,1.603890266,0.282101381,0.706594638,1.527978608,0.293720468,0.674685707,-1.626561408,0.204518934,0.774100462,2.078368997,0.446203968,2.87910292,0.076989577,-0.32948476,1.685036436,0.75582318,-1.13956346,-1.946600503,0.441419127,0.169976548,-3.464071986,0.591314949,-0.800539889,0.217140188,316671,962,97029,131,0.003923012,0.003735097,0.005259844,0.005349807,0.005894591,0.00618807,0.006771219,0.0078038,0.007990246,0.005258016,4.30E-06,6.30E-06,7.56E-06,7.12E-06,8.69E-06,9.30E-06,9.52E-06,1.22E-05,1.01E-05,2.99E-06,3.62E-07,4.22E-07,6.20E-10,7.22E-10,0.771672672,0.149370526,1.379284379,-1.054664736,0.07296434,1.091643678,0.645438645,0.212282303,0.294144398,0.925851822,0.168319903,1.115721936,-1.298501001,0.072541322,1.0271498,0.808219535,0.224419778,0.374667071,1.091557902,0.199094329,1.094390534,-1.535992219,0.075840854,0.857017091,0.979531438,0.254250651,0.496400715,1.261229723,0.240742198,1.221616108,-1.765857686,0.085313665,0.603186611,1.15057882,0.295319124,0.816018122,1.39E-05,3.84E-05,6.46E-05,6.03E-05
CtrlmESC,1,32,12893.39356,11263.13579,100152436.5,4183.650976,1.203994726,0.688857662,38348.66813,36409.50913,1.144742797,0.614451734,0.703389196,0.872833781,0.949383623,0.949433472,1.019907378,12785.98514,7988.919733,1.008400481,0.000126225,0.000110265,0.015740858,0.000211522,5702.117865,0.006382479,651946,1607868.937,21606.14494,0.00665148,0.00627916,7.73E-06,1.03E-05,45.87022307,1.059294492,0.751237403,-2.092127617,-1.742036281,0.10641933,0.456510665,1.509783124,0.181463138,0.488956312,1.438278697,0.192462924,0.429587773,-1.617401822,0.189250074,0.487672342,1.899314299,0.280772762,2.43406278,0.11370847,0.054262614,1.566993505,0.205258735,0.550108375,1.49031199,0.209029759,0.366050362,-1.626079442,0.1762239,1.028908659,2.00505744,0.366471303,2.849328179,0.131263511,1.260609122,1.003570341,0.874467831,-0.021650177,-1.964649399,0.463447197,0.304102742,-3.481927405,0.519157848,-0.679878198,0.233897547,300885,978,44685,86,0.00256454,0.003807209,0.006152791,0.005723401,0.005642669,0.005904698,0.007191098,0.006997058,0.006060462,0.003662435,4.38E-06,5.55E-06,8.59E-06,8.52E-06,8.96E-06,9.72E-06,1.26E-05,1.22E-05,8.41E-06,2.95E-06,3.81E-07,4.36E-07,7.59E-10,8.69E-10,0.773702325,0.155925517,1.357540935,-1.053723194,0.075308146,1.074581053,0.648232411,0.217387056,0.272561545,0.9319091,0.170924944,1.037945608,-1.295714965,0.072528776,1.111511087,0.815728299,0.223234998,0.303309051,1.09741169,0.196470882,0.901995354,-1.53249575,0.077251275,0.89142987,0.982852098,0.247040248,0.355834436,1.270699581,0.240150095,0.967742767,-1.759328702,0.088255874,0.62480531,1.157702491,0.293598895,0.637679105,1.32E-05,3.39E-05,5.90E-05,5.84E-05
CtrlmESC,1,33,13758.89916,9132.269587,91345987.12,4457.622744,2.095784342,0.629124865,38642.49826,35996.43028,1.506624288,0.481577779,0.725556778,0.76720829,0.885891365,0.931524407,0.998031713,11130.82011,8190.429017,1.236108303,0.000150921,0.000100172,0.014521671,0.000198642,5386.937925,0.007014804,639513,1323885.464,18109.44488,0.008579322,0.0064139,7.91E-06,9.82E-06,90.68369935,1.337614078,0.804823371,-2.044417731,-1.708000945,0.113226765,0.449643551,1.543824647,0.196388635,0.779328078,1.467012061,0.206760575,0.789816552,-1.662641173,0.187532857,0.396219139,1.922157994,0.317675989,2.429397555,0.117880738,0.311550168,1.611528867,0.27058935,0.877765763,1.535311237,0.277579741,0.793187902,-1.64409479,0.193883931,0.514697217,2.076112817,0.443107379,2.862426171,0.116069271,-2.870776121,1.593305156,0.774753611,-1.137432637,-1.930689951,0.443478908,0.073667579,-3.619666014,0.626837633,-0.685461371,0.226954544,308502,847,89664,118,0.006115402,0.00665888,0.005523621,0.004700514,0.005161527,0.00561178,0.006178539,0.007221342,0.006835337,0.00781021,8.11E-06,1.15E-05,8.11E-06,6.37E-06,8.33E-06,9.12E-06,8.81E-06,1.07E-05,8.76E-06,6.88E-06,4.59E-08,6.92E-08,7.62E-11,1.15E-10,0.773916654,0.153858698,1.398225624,-1.060258487,0.070250386,0.861582068,0.654486279,0.210107365,0.469500977,0.923720971,0.172284322,1.211823923,-1.301030448,0.070593952,0.780560468,0.80800722,0.231349161,0.352801695,1.09466265,0.205312355,1.161659523,-1.53825904,0.074433695,0.683572975,0.984678802,0.258162078,0.558942433,1.266853441,0.249326491,1.182965542,-1.766211557,0.084154277,0.591881485,1.156595592,0.301804684,0.793579101,1.52E-05,4.15E-05,6.50E-05,5.75E-05
CtrlmESC,1,34,13786.71659,11693.65378,117433703.6,4414.913644,1.254223509,0.686774358,39832.75937,38995.55903,1.178991344,0.641934554,0.756835283,0.966365748,0.970448114,0.978982116,1.039009915,14738.27745,8278.768185,0.935436088,0.000112992,9.58E-05,0.009548314,0.000260568,6232.055159,0.010291294,1255690,1165035.442,31793.1533,0.009703152,0.01051719,6.05E-06,1.10E-05,155.0195816,0.922599286,0.552524574,-1.924752282,-1.634399267,0.065951664,0.356304679,1.659470015,0.263952499,1.026463356,1.593453359,0.262993694,1.01067882,-1.779259419,0.164590342,0.54211627,2.036830484,0.456119381,2.435739277,0.111525936,0.324802509,1.577767487,0.288899276,1.383818405,1.504607022,0.284722717,1.448242216,-1.676761574,0.201812288,0.9212656,1.975923273,0.490360964,2.879282048,0.097750666,0.962041701,1.810089894,0.739943704,-1.263771204,-1.81879627,0.396691282,0.368891108,-3.844246864,0.588826266,-0.373991233,0.171907676,897840,1171,160257,154,0.010263023,0.010183784,0.009528224,0.010282993,0.009919124,0.010715704,0.010589076,0.010431981,0.011334041,0.007226577,1.03E-05,9.21E-06,9.48E-06,1.04E-05,1.14E-05,1.28E-05,1.17E-05,9.53E-06,9.76E-06,3.28E-06,4.84E-08,5.71E-08,1.39E-10,1.63E-10,0.752968865,0.143726216,1.909069178,-1.062770491,0.070432654,1.008232277,0.630233892,0.206671461,0.501943006,0.910700349,0.162961052,1.482493008,-1.309661874,0.067372456,0.897533639,0.798911751,0.226791726,0.525801517,1.082285167,0.211826737,1.537545796,-1.548358963,0.068887077,0.758625288,0.976925037,0.275471455,0.818650096,1.229335931,0.24734488,1.968815658,-1.788920036,0.072402766,0.48552047,1.121253993,0.309096995,1.286164404,2.30E-05,7.54E-05,0.000106733,6.09E-05
